,단지명,계약년,도로명,동,거래금액평균(만원)
30016,해운대중동두산위브,2012,해운대해변로 349-25,중동,38260.0
30017,해운대중동두산위브,2013,해운대해변로 349-25,중동,37485.71
30018,해운대중동두산위브,2014,해운대해변로 349-25,중동,34483.08
30019,해운대중동두산위브,2015,해운대해변로 349-25,중동,38657.61
30020,해운대중동두산위브,2016,해운대해변로 349-25,중동,46008.0
30021,해운대중동두산위브,2017,해운대해변로 349-25,중동,56345.45
30022,해운대중동두산위브,2018,해운대해변로 349-25,중동,50518.75
30023,해운대중동두산위브,2019,해운대해변로 349-25,중동,51391.67
30024,해운대중동두산위브,2020,해운대해변로 349-25,중동,59480.77
30025,해운대중동두산위브,2021,해운대해변로 349-25,중동,81411.11
30026,해운대중동롯데캐슬마스터2,2012,좌동로63번길 46,중동,38228.57
30027,해운대중동롯데캐슬마스터2,2013,좌동로63번길 46,중동,37175.0
30028,해운대중동롯데캐슬마스터2,2014,좌동로63번길 46,중동,37079.17
30029,해운대중동롯데캐슬마스터2,2015,좌동로63번길 46,중동,42135.19
30030,해운대중동롯데캐슬마스터2,2016,좌동로63번길 46,중동,46909.62
30031,해운대중동롯데캐슬마스터2,2017,좌동로63번길 46,중동,57322.22
30032,해운대중동롯데캐슬마스터2,2018,좌동로63번길 46,중동,53300.0
30033,해운대중동롯데캐슬마스터2,2019,좌동로63번길 46,중동,51800.0
30034,해운대중동롯데캐슬마스터2,2020,좌동로63번길 46,중동,61554.35
30035,해운대중동롯데캐슬마스터2,2021,좌동로63번길 46,중동,84440.0
30036,해운대케이씨씨스위첸,2012,세실로 80,좌동,64091.88
30037,해운대케이씨씨스위첸,2013,세실로 80,좌동,56873.91
30038,해운대케이씨씨스위첸,2014,세실로 80,좌동,59281.48
30039,해운대케이씨씨스위첸,2015,세실로 80,좌동,65894.92
30040,해운대케이씨씨스위첸,2016,세실로 80,좌동,72298.65
30041,해운대케이씨씨스위첸,2017,세실로 80,좌동,78080.0
30042,해운대케이씨씨스위첸,2018,세실로 80,좌동,81853.33
30043,해운대케이씨씨스위첸,2019,세실로 80,좌동,85171.74
30044,해운대케이씨씨스위첸,2020,세실로 80,좌동,108239.29
30045,해운대케이씨씨스위첸,2021,세실로 80,좌동,169900.0
30046,해운대파크에비뉴,2017,중동1로17번길 15-7,우동,26260.98
30047,해운대파크에비뉴,2018,중동1로17번길 15-7,우동,28100.0
30048,해운대파크에비뉴,2019,중동1로17번길 15-7,우동,23370.0
30049,해운대파크에비뉴,2020,중동1로17번길 15-7,우동,27500.0
30050,해운대파크에비뉴,2021,중동1로17번길 15-7,우동,28363.64
30051,해운대한솔솔파크,2012,해운대로 564,우동,26265.0
30052,해운대한솔솔파크,2013,해운대로 564,우동,24192.11
30053,해운대한솔솔파크,2014,해운대로 564,우동,26536.67
30054,해운대한솔솔파크,2015,해운대로 564,우동,28160.71
30055,해운대한솔솔파크,2016,해운대로 564,우동,33736.54
30056,해운대한솔솔파크,2017,해운대로 564,우동,35557.14
30057,해운대한솔솔파크,2018,해운대로 564,우동,36021.43
30058,해운대한솔솔파크,2019,해운대로 564,우동,34185.71
30059,해운대한솔솔파크,2020,해운대로 564,우동,39547.88
30060,해운대한솔솔파크,2021,해운대로 564,우동,46333.33
30061,해운대한신휴플러스,2014,해운대로 550,우동,36060.4
30062,해운대한신휴플러스,2015,해운대로 550,우동,41714.29
30063,해운대한신휴플러스,2016,해운대로 550,우동,51484.21
30064,해운대한신휴플러스,2017,해운대로 550,우동,56105.0
30065,해운대한신휴플러스,2018,해운대로 550,우동,54022.22
30066,해운대한신휴플러스,2019,해운대로 550,우동,56377.5
30067,해운대한신휴플러스,2020,해운대로 550,우동,67145.16
30068,해운대한신휴플러스,2021,해운대로 550,우동,85625.0
30069,해운대협성엠파이어,2012,우동1로85번길 57,우동,21716.46
30070,해운대협성엠파이어,2013,우동1로85번길 57,우동,23040.33
30071,해운대협성엠파이어,2014,우동1로85번길 57,우동,22011.57
30072,해운대협성엠파이어,2015,우동1로85번길 57,우동,24062.5
30073,해운대협성엠파이어,2016,우동1로85번길 57,우동,28185.1
30074,해운대협성엠파이어,2017,우동1로85번길 57,우동,32300.0
30075,해운대협성엠파이어,2018,우동1로85번길 57,우동,30600.0
30076,해운대협성엠파이어,2019,우동1로85번길 57,우동,28600.0
30077,해운대협성엠파이어,2020,우동1로85번길 57,우동,31116.67
30078,해운대협성엠파이어,2021,우동1로85번길 57,우동,31575.0
30079,해운대힐스테이트위브,2015,좌동순환로433번길 30,중동,60828.86
30080,해운대힐스테이트위브,2016,좌동순환로433번길 30,중동,64266.12
30081,해운대힐스테이트위브,2017,좌동순환로433번길 30,중동,72224.68
30082,해운대힐스테이트위브,2018,좌동순환로433번길 30,중동,68971.75
30083,해운대힐스테이트위브,2019,좌동순환로433번길 30,중동,72787.11
30084,해운대힐스테이트위브,2020,좌동순환로433번길 30,중동,78728.51
30085,해운대힐스테이트위브,2021,좌동순환로433번길 30,중동,88449.41
30086,해운드림빌,2013,월드컵대로145번길 75,연산동,11823.08
30087,해운드림빌,2014,월드컵대로145번길 75,연산동,11214.29
30088,해운드림빌,2015,월드컵대로145번길 75,연산동,12430.0
30089,해운드림빌,2016,월드컵대로145번길 75,연산동,11460.0
30090,해운드림빌,2017,월드컵대로145번길 75,연산동,13733.33
30091,해운드림빌,2018,월드컵대로145번길 75,연산동,13500.0
30092,해운드림빌,2020,월드컵대로145번길 75,연산동,13800.0
30093,해운드림빌,2021,월드컵대로145번길 75,연산동,14650.0
30094,해운맨숀,2012,연수로391번길 5,수영동,10500.0
30095,해운맨숀,2013,연수로391번길 5,수영동,6300.0
30096,해운맨숀,2014,연수로391번길 5,수영동,11833.33
30097,해운맨숀,2015,연수로391번길 5,수영동,12033.33
30098,해운맨숀,2016,연수로391번길 5,수영동,11300.0
30099,해운맨숀,2020,연수로391번길 5,수영동,17500.0
30100,해운맨숀,2021,연수로391번길 5,수영동,19900.0
30101,해운베스트,2013,중앙대로1050번길 2,연산동,15000.0
30102,해운베스트,2016,중앙대로1050번길 2,연산동,18800.0
30103,해운빌라,2012,중앙천로70번길 19,연산동,15325.0
30104,해운빌라,2013,중앙천로70번길 19,연산동,14100.0
30105,해운빌라,2015,중앙천로70번길 19,연산동,17300.0
30106,해운빌라,2020,중앙천로70번길 19,연산동,15400.0
30107,해운빌라,2021,중앙천로70번길 19,연산동,17000.0
30108,해운빌리지,2015,중앙대로1050번길 1,연산동,8000.0
30109,해운빌리지,2016,중앙대로1050번길 1,연산동,21000.0
30110,해운스위트빌,2013,월드컵대로73번길 31,연산동,14833.33
30111,해운스위트빌,2014,월드컵대로73번길 31,연산동,18000.0
30112,해운스위트빌,2016,월드컵대로73번길 31,연산동,21000.0
30113,해운스위트빌,2017,월드컵대로73번길 31,연산동,22800.0
30114,해운스위트빌,2018,월드컵대로73번길 31,연산동,22545.0
30115,해운스위트빌,2019,월드컵대로73번길 31,연산동,22800.0
30116,해운파크,2012,장고개로85번길 14-37,문현동,6958.33
30117,해운파크,2013,장고개로85번길 14-37,문현동,6757.14
30118,해운파크,2014,장고개로85번길 14-37,문현동,6125.0
30119,해운파크,2015,장고개로85번길 14-37,문현동,7327.78
30120,해운파크,2016,장고개로85번길 14-37,문현동,7190.91
30121,해운파크,2017,장고개로85번길 14-37,문현동,7481.25
30122,해운파크,2018,장고개로85번길 14-37,문현동,4100.0
30123,해운파크,2019,장고개로85번길 14-37,문현동,5983.33
30124,해운파크,2020,장고개로85번길 14-37,문현동,8093.75
30125,해운파크,2021,장고개로85번길 14-37,문현동,10100.0
30126,해운파크맨션,2012,우동1로71번길 9-9,우동,13490.0
30127,해운파크맨션,2013,우동1로71번길 9-9,우동,11365.75
30128,해운파크맨션,2014,우동1로71번길 9-9,우동,12812.5
30129,해운파크맨션,2015,우동1로71번길 9-9,우동,14535.71
30130,해운파크맨션,2016,우동1로71번길 9-9,우동,19288.46
30131,해운파크맨션,2017,우동1로71번길 9-9,우동,23000.0
30132,해운파크맨션,2018,우동1로71번길 9-9,우동,21413.38
30133,해운파크맨션,2019,우동1로71번길 9-9,우동,23000.0
30134,해운파크맨션,2020,우동1로71번길 9-9,우동,32618.65
30135,해운파크맨션,2021,우동1로71번길 9-9,우동,54355.56
30136,해운파크빌,2014,월드컵대로145번길 81,연산동,15125.0
30137,해운파크빌,2016,월드컵대로145번길 81,연산동,17800.0
30138,해운파크빌,2017,월드컵대로145번길 81,연산동,16752.25
30139,해운파크빌,2018,월드컵대로145번길 81,연산동,17500.0
30140,해운파크빌,2020,월드컵대로145번길 81,연산동,16600.0
30141,해운하이츠,2012,쌍미천로84번길 49,연산동,8500.0
30142,해운하이츠,2014,달맞이길117번나길 81,중동,23600.0
30143,해운하이츠,2015,달맞이길117번나길 81,중동,30000.0
30144,해운하이츠,2016,달맞이길117번나길 81,중동,25500.0
30145,해운하이츠,2017,달맞이길117번나길 81,중동,43500.0
30146,해운하이츠,2017,쌍미천로84번길 49,연산동,19000.0
30147,해운하이츠,2020,달맞이길117번나길 81,중동,27033.33
30148,해운하이츠,2021,쌍미천로84번길 49,연산동,11700.0
30149,해은빌리지,2014,동부곡로6번길 20,부곡동,19400.0
30150,해은빌리지,2015,동부곡로6번길 20,부곡동,18770.0
30151,해은빌리지,2018,동부곡로6번길 20,부곡동,19000.0
30152,해은빌리지,2019,동부곡로6번길 20,부곡동,18773.33
30153,해찬솔,2015,삼성2길 10,일광면,25384.5
30154,해찬솔,2016,삼성2길 10,일광면,19354.74
30155,해찬솔,2017,삼성2길 10,일광면,23000.0
30156,해찬솔,2018,삼성2길 10,일광면,22800.0
30157,해찬솔,2019,삼성2길 10,일광면,23950.0
30158,해찬솔,2020,삼성2길 10,일광면,24250.0
30159,해창쁘띠메종,2015,금강로 166-10,온천동,12364.8
30160,해창쁘띠메종,2017,금강로 166-10,온천동,13890.0
30161,해창쁘띠메종,2018,금강로 166-10,온천동,14180.0
30162,해창쁘띠메종,2019,금강로 166-10,온천동,13930.0
30163,해창쁘띠메종,2020,금강로 166-10,온천동,13000.0
30164,해태,2012,사하로 74-6,감천동,15288.89
30165,해태,2013,사하로 74-6,감천동,14679.41
30166,해태,2014,사하로 74-6,감천동,15058.7
30167,해태,2015,사하로 74-6,감천동,15322.86
30168,해태,2016,사하로 74-6,감천동,14340.91
30169,해태,2017,사하로 74-6,감천동,15041.67
30170,해태,2018,사하로 74-6,감천동,14125.0
30171,해태,2019,사하로 74-6,감천동,14600.0
30172,해태,2020,사하로 74-6,감천동,14181.58
30173,해태,2021,사하로 74-6,감천동,13947.22
30174,해피모아빌,2014,거제천로118번길 60,연산동,12938.96
30175,해피모아빌,2015,거제천로118번길 60,연산동,13877.78
30176,해피모아빌,2016,거제천로118번길 60,연산동,13850.0
30177,해피모아빌,2017,거제천로118번길 60,연산동,11600.0
30178,해피모아빌,2019,거제천로118번길 60,연산동,14000.0
30179,해피모아빌,2020,거제천로118번길 60,연산동,11800.0
30180,해피모아빌,2021,거제천로118번길 60,연산동,14700.0
30181,해피타운,2012,차밭골로24번길 23,온천동,11800.0
30182,해피타운,2014,차밭골로24번길 23,온천동,12000.0
30183,해피타운,2015,차밭골로24번길 23,온천동,14400.0
30184,해피타운,2020,차밭골로24번길 23,온천동,19500.0
30185,해피투모로우,2012,중앙대로 1622,부곡동,23760.0
30186,해피투모로우,2013,중앙대로 1622,부곡동,25246.43
30187,해피투모로우,2014,중앙대로 1622,부곡동,26254.17
30188,해피투모로우,2015,중앙대로 1622,부곡동,29654.55
30189,해피투모로우,2016,중앙대로 1622,부곡동,31050.0
30190,해피투모로우,2017,중앙대로 1622,부곡동,32940.0
30191,해피투모로우,2018,낙동북로 692,구포동,24908.33
30192,해피투모로우,2018,중앙대로 1622,부곡동,32233.33
30193,해피투모로우,2019,낙동북로 692,구포동,30066.67
30194,해피투모로우,2019,중앙대로 1622,부곡동,30720.0
30195,해피투모로우,2020,낙동북로 692,구포동,28996.15
30196,해피투모로우,2020,중앙대로 1622,부곡동,33775.0
30197,해피투모로우,2021,낙동북로 692,구포동,30060.0
30198,해피투모로우,2021,송정중앙로9번길 16,송정동,26513.0
30199,해피투모로우,2021,중앙대로 1622,부곡동,38000.0
30200,햇살가득한 집II,2014,장대골로45번길 31,광안동,19657.14
30201,햇살가득한 집II,2015,장대골로45번길 31,광안동,21800.0
30202,햇살가득한 집II,2016,장대골로45번길 31,광안동,25675.0
30203,햇살가득한집,2016,과정로42번길 50,망미동,23992.59
30204,햇살가득한집,2018,과정로42번길 50,망미동,24900.0
30205,햇살가득한집,2019,과정로42번길 50,망미동,25000.0
30206,햇살가득한집,2020,과정로42번길 50,망미동,25000.0
30207,햇살가득한집,2021,과정로42번길 50,망미동,25350.0
30208,햇살마루,2017,안연로7번길 53,연산동,19221.05
30209,햇살마루,2018,안연로7번길 53,연산동,17475.0
30210,햇살좋은집,2018,못골번영로49번길 17,대연동,22912.5
30211,햇살좋은집,2019,못골번영로49번길 17,대연동,21150.0
30212,햇살좋은집,2020,못골번영로49번길 17,대연동,23000.0
30213,햇살좋은집,2021,못골번영로49번길 17,대연동,18475.0
30214,행복리치빌아파트,2019,차성서로77번길 36-1,기장읍,20029.23
30215,행복리치빌아파트,2020,차성서로77번길 36-1,기장읍,19875.0
30216,행복리치빌아파트,2021,차성서로77번길 36-1,기장읍,19750.0
30217,행복이가득한집,2012,범어천로 3,남산동,21050.0
30218,행복이가득한집,2014,범어천로 3,남산동,24112.5
30219,행복이가득한집,2015,범어천로 3,남산동,24266.67
30220,행복이가득한집,2017,범어천로 3,남산동,26050.0
30221,행복이가득한집,2018,범어천로 3,남산동,25000.0
30222,행복이가득한집,2021,범어천로 3,남산동,25900.0
30223,행복이가득한집A,2012,금샘로17번길 25,장전동,20033.33
30224,행복이가득한집A,2013,금샘로17번길 25,장전동,22000.0
30225,행복이가득한집A,2014,금샘로17번길 25,장전동,18500.0
30226,행복이가득한집A,2016,금샘로17번길 25,장전동,27600.0
